資料版本編號,附屬路線唯一識別代碼,所屬業管機關,營運業者編號,去返程 [0: 去程; 1: 返程; 2: 迴圈; 255: 未知],站牌所屬的站位唯一代碼,站牌所屬的站位代碼,站牌所屬的站名碼,站牌唯一識別代碼,地區既用中之站牌代碼,站牌中文名稱,站牌英文名稱,上下車站別 [0: 可上下車; 1: 可上車; -1: 可下車],路線經過站牌之順序,位置緯度(WGS84),位置經度(WGS84),地理識別碼,市區鄉鎮代碼,市區鄉鎮名稱,站牌位置縣市之代碼,來源端平台資料更新時間(yyyy-MM-dd HH:mm:ss),本平台資料更新時間(yyyy-MM-dd HH:mm:ss),資料代表日期(yyyy-MM-dd)
VersionID,SubrouteUID,Authority,OperatorNo,Direction,StationUID,StationID,StationNameID,StopUID,StopID,StopNameZh,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,Geohash,TownID,TownName,LocationCityCode,SrcUpdateTime,UpdateTime,InfoDate
1613,TPE104720,Taipei,0301,0,TPE50616,50616,,TPE36772,36772,盲人重建院,Institute for the Blind,0,7,25.033904,121.442607,wsqq7mrc,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,0,TPE3441,3441,,TPE10022,10022,建和新村,Jianhe New Village,0,21,25.07777593,121.4845214,wsqqsmq2,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155894,Taipei,0301,1,TPE1001371,1001371,,TPE36411,36411,捷運石牌站(西安),MRT Shipai Sta.(Xi&amp;rsquo;an),0,18,25.114729,121.51501,wsqqv5ux,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155894,Taipei,0301,0,TPE581,581,,TPE36374,36374,士林區行政中心(中正),Shilin Admin. Center,0,26,25.092849,121.519562,wsqqv0pb,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102730,Taipei,0913,1,TPE3953,3953,,TPE20872,20872,士林官邸(中正),Chiang Kai-Shek Shilin Residence,0,38,25.0965,121.53144,wsqqv88m,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,0,TPE1864,1864,,TPE21240,21240,仁愛延吉街口,Renai &amp;amp; Yanji Intersection,0,51,25.0376217119559,121.555234376148,wsqqqjcy,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159203,Taipei,0303,1,TPE2146,2146,,TPE12593,12593,捷運六張犁站(和平),MRT Liuzhangli(Heping),-1,43,25.0232432826612,121.553534505165,wsqqq52d,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10733,Taipei,0813,0,TPE1165604749,1165604749,,TPE197409,197409,萬芳6號公園,Wanfang No.6 Park,0,24,24.999654,121.569055,wsqqnr5c,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,1,TPE1156,1156,,TPE21939,21939,麗寶大樓,Libao Building,0,35,25.070391,121.582671,wsqqwevv,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104810,Taipei,0301,1,TPE1000659,1000659,,TPE37052,37052,忠孝路,Zhongxiao Rd.,0,29,25.002151,121.462307,wsqq5zw0,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104190,Taipei,0301,1,TPE3930,3930,,TPE36171,36171,觀光局,Tourism Bureau,0,8,25.04147414,121.5560743,wsqqqndm,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,1,TPE1000231,1000231,,TPE12589,12589,捷運科技大樓站,MRT Technology Building Sta.,0,39,25.02679227,121.5433292,wsqqmgcp,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155896,Taipei,0303,1,TPE50629,50629,,TPE39073,39073,劍潭,Jiantan,0,20,25.0805889011559,121.524381872313,wsqqtmg3,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,1,TPE3585,3585,,TPE20112,20112,福祿新城一,Fulu New Village 1,0,47,25.01873861,121.4268159,wsqq74s2,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE10476,10476,,TPE21212,21212,修德國小,Xiude Elementary School,0,19,25.0670131,121.489458,wsqqse3c,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107340,Taipei,0813,1,TPE2485,2485,,TPE37859,37859,溝子口,Gouzikou,0,18,24.98763799,121.5520009,wsqqjuz7,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102770,Taipei,0913,1,TPE1462,1462,,TPE35404,35404,捷運圓山站,MRT Yuanshan Sta.,0,14,25.06988017,121.5202544,wsqqt7b6,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,0,TPE3528,3528,,TPE20015,20015,正豐,Zhengfeng,0,5,25.007493,121.432786,wsqq722x,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10792,Taipei,0813,0,TPE2197,2197,,TPE17098,17098,臺大綜合體育館,NTU Sports Center,0,6,25.0214053337175,121.534388191196,wsqqme48,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107650,Taipei,0813,1,TPE1000677,1000677,,TPE22749,22749,東湖國中,Donghu Junior High School,0,39,25.07287274,121.6194588,wsqqxs2s,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10293,Taipei,0913,0,TPE1000835,1000835,,TPE19021,19021,新湖民善街口(一),Xinhu and Minshan Intersection (1),0,6,25.0585898388511,121.575500691569,wsqqw9b8,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10721,Taipei,0813,1,TPE1000044,1000044,,TPE11537,11537,羅斯福金門街口,Roosevelt and hfu Kinmen Lukou,-1,18,25.0242886,121.5243501,wsqqm7e3,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,0,TPE1666,1666,,TPE36895,36895,南港展覽館,TWTC Nangang Exhibition Hall,0,59,25.05513,121.61591,wsqqx3nh,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10749,Taipei,0813,1,TPE2367,2367,,TPE18005,18005,久康街口,Jiukang St. Entrance,0,13,24.9895792490522,121.564680250523,wsqqnm0w,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10735,Taipei,0813,0,TPE2278,2278,,TPE17490,17490,金甌女中,Jinou Girls High School,0,35,25.0349344108172,121.524185846428,wsqqmm7p,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,0,TPE50024,50024,,TPE21851,21851,凌雲五村,Lingyun Village 5,0,6,25.035872068306,121.61695169081,wsqqrmwu,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159401,Taipei,0813,0,TPE2375,2375,,TPE22156,22156,中國科技大學(興隆),China University of Technology(Xinglong),0,37,25.0004051038435,121.555797991874,wsqqnp4j,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE10470,10470,,TPE59766,59766,大智街口,Dazhi St. Entrance,0,20,25.0704530835803,121.492136594352,wsqqsegv,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,0,TPE1000965,1000965,,TPE156481,156481,軍人公墓,Soldiers Public Cemetry,0,3,25.03329549784,121.6121944395,wsqqrm5m,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,1,TPE8404,8404,,TPE21934,21934,基湖路口,Jihu Rd. Entrance,0,30,25.0803452,121.5659313,wsqqwm9x,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,0,TPE3562,3562,,TPE20034,20034,新泰國小(新泰公園),Xintai Elementary School(Xintai Park),-1,25,25.03794,121.44497,wsqq7w18,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107640,Taipei,0813,0,TPE1073,1073,,TPE22615,22615,捷運東湖站(南湖高中),MRT Donghu Sta. (Nanhu High School),0,16,25.0674930032886,121.61150222666,wsqqx76u,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,0,TPE1000082,1000082,,TPE188522,188522,臺北車站(忠孝),Taipei Main Sta. (Zhongxiao),0,48,25.0465305784296,121.51652326089,wsqqmptd,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE50418,50418,,TPE21200,21200,中山一路,Zhongshan 1st. Rd.,0,8,25.08077,121.47357,wsqqsjy6,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,0,TPE1239,1239,,TPE10050,10050,民權松江路口,Minquan and Songjiang Intersection,0,37,25.0624771,121.5328589,wsqqtd3x,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,0,TPE13218,13218,,TPE18520,18520,中興街口,Zhongxing St. Entrance,0,31,25.045403,121.469408,wsqqkp7k,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10431,Taipei,0301,1,TPE4158,4158,,TPE11829,11829,民權東路口,Minquan E. Rd. Entrance,0,10,25.06145,121.552,wsqqtfr3,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108240,Taipei,0303,1,TPE1218,1218,,TPE39163,39163,台電台北北區營業處,Taiwan Power Company North Taipei District Office,0,10,25.091209,121.527703,wsqqtrty,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,1,TPE249,249,,TPE35590,35590,玫瑰中國城,China Rose Village,-1,42,24.950291,121.494962,wsqmuwjc,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10231,Taipei,0913,1,TPE1093,1093,,TPE10121,10121,明湖國中,Minghu Junior High School,0,27,25.06996983,121.6116528,wsqqx7fg,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,0,TPE749,749,,TPE39136,39136,芝蘭新村,Zhilan New Village,0,30,25.1072897892355,121.537298719254,wsqqvdsu,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,1,TPE1001048,1001048,,TPE35576,35576,頂城,Dingcheng,0,27,24.961886,121.528356,wsqqj2nj,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10241,Taipei,0913,1,TPE7684,7684,,TPE10301,10301,北山里,Beishan Li,0,17,25.066676,121.618528,wsqqx7pz,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10711,Taipei,0813,1,TPE2434,2434,,TPE17292,17292,馬明潭(再興中學),Mamingtan(Zaixing High School),0,28,24.98937794,121.5597219,wsqqnjjj,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102760,Taipei,0913,0,TPE795,795,,TPE20794,20794,捷運士林站(中正),MRT Shilin Sta.(Zhongzheng),0,5,25.095181,121.52579,wsqqv2kq,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,1,TPE5004,5004,,TPE130107,130107,成州國小,Chengzhou Elementary School,0,59,25.09954372,121.4507744,wsqqg9jz,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,1,TPE60134,60134,,TPE10096,10096,民權敦化路口,Minquan and Dunhua Intersection,0,9,25.06213427,121.5480792,wsqqtfkt,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104720,Taipei,0301,1,TPE4688,4688,,TPE59816,59816,捷運先嗇宮站,MRT Xianse Temple Station,-1,45,25.046125,121.47048,wsqqkps0,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159695,Taipei,0301,1,TPE1165605355,1165605355,,TPE202926,202926,明山宮一,Mingshan Temple,0,7,25.129093,121.527864,wsqqvqtg,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE778,778,,TPE20735,20735,泰北中學,Taibei High School,0,43,25.0977513146504,121.534030294965,wsqqv8fk,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,1,TPE3676,3676,,TPE21316,21316,捷運蘆洲站,MRT Luzhou Sta.,0,50,25.09124688,121.4647878,wsqqezxz,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104720,Taipei,0301,0,TPE1000433,1000433,,TPE36775,36775,捷運新莊站(新莊郵局),MRT Xinzhuang Sta.(Xinzhuang Post Office),-1,10,25.03552691,121.4499143,wsqq7tt4,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE1094,1094,,TPE21377,21377,康寧醫院,Kangning Hospital,0,60,25.07610159,121.6071,wsqqxhzw,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,1,TPE1000832,1000832,,TPE36305,36305,碧華寺,Bihua Temple,0,37,25.083457,121.487314,wsqqsw23,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10421,Taipei,0301,1,TPE7257,7257,,TPE10607,10607,重陽橋,Chongyang Bridge,0,4,25.0867169999545,121.508523654187,wsqqsyzu,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10231,Taipei,0913,1,TPE50105,50105,,TPE10135,10135,興華路,Xinghua Rd.,0,34,25.05703621,121.6056305,wsqqx1qx,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,0,TPE50609,50609,,TPE20037,20037,中平路,Zhongping Rd.,0,28,25.045117,121.444821,wsqq7x36,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107470,Taipei,0813,1,TPE1165604699,1165604699,,TPE195459,195459,中國科技大學(辛亥),China University of Technology(Xinhai),0,13,24.99956,121.553833,wsqqnp0b,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,1,TPE1138,1138,,TPE138439,138439,福華商場,Fuhua Market,0,38,25.06874,121.59365,wsqqwgtg,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10754,Taipei,0813,1,TPE2381,2381,,TPE17960,17960,文山行政中心,Wenshan Dist. Admin. Center,0,11,24.9901389317094,121.5700967509,wsqqnmkd,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,0,TPE3727,3727,,TPE36220,36220,成功里,Chenggong Li,-1,24,25.09318798,121.4463934,wsqqg84d,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE10427,10427,,TPE36431,36431,建和新村,Jianhe New Village,0,42,25.0780278,121.4844874,wsqqsmq6,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,0,TPE884,884,,TPE125660,125660,菁山遊憩區一,Jingshan Township 1,-1,35,25.1513866,121.5613198,wsqrn4wm,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10432,Taipei,0301,0,TPE9407,9407,,TPE10713,10713,大直美堤花園二,Dazhi Meiti Garden 2,0,9,25.08004429,121.5568376,wsqqwjdv,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,1,TPE10617,10617,,TPE21306,21306,仙公廟,Xiangong Temple,0,39,25.0715506158941,121.473796826188,wsqqshns,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,0,TPE6706,6706,,TPE14468,14468,行天宮,Xingtian Temple,0,58,25.06316776,121.5334449,wsqqtd9g,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104610,Taipei,0301,1,TPE805,805,,TPE21792,21792,梅林新村,Meilin New Village,0,19,25.0972328685249,121.540175948519,wsqqv8yc,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107520,Taipei,0813,0,TPE8537,8537,,TPE22301,22301,湖光市場,Huguang Market,0,51,25.0816997666211,121.59200882874,wsqqwvux,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104810,Taipei,0301,1,TPE1804,1804,,TPE37035,37035,華江高中(西園),Huajiang High School(Xiyuan),0,10,25.0296582647227,121.495950804601,wsqqksw8,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,1,TPE1963,1963,,TPE38456,38456,重慶南路一段,Chongqing S. Road Sec. 1,-1,1,25.04469193,121.5131649,wsqqmp5p,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104610,Taipei,0301,1,TPE745,745,,TPE21789,21789,芝山公園,Zhishan Park,0,17,25.10132,121.53452,wsqqv9d9,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE10447,10447,,TPE36365,36365,自強路口,Ziqiang Rd. Entrance,0,11,25.0764255856471,121.488804321396,wsqqst12,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158748,Taipei,0303,1,TPE55009,55009,,TPE39169,39169,岩山里一,Yanshan Li (1),-1,17,25.10344,121.53704,wsqqv9uw,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,1,TPE10426,10426,,TPE10118,10118,長泰派出所,Changtai Police Substation,0,21,25.0685145593238,121.49949705522,wsqqsg94,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10736,Taipei,0813,1,TPE20403,20403,,TPE17862,17862,仁愛林森路口,Renai and Linsen Intersection,-1,4,25.039391,121.521603,wsqqmq33,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104610,Taipei,0301,0,TPE1001371,1001371,,TPE21774,21774,捷運石牌站(西安),MRT Shipai Sta.(Xi&amp;rsquo;an),-1,62,25.114729,121.51501,wsqqv5ux,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158420,Taipei,0303,1,TPE1000264,1000264,,TPE11117,11117,台電台北北區營業處,Taiwan Power Company North Taipei District Office,0,31,25.09069989,121.5273919,wsqqtrte,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10712,Taipei,0813,0,TPE2360,2360,,TPE17355,17355,羅斯福浦城街口,Roosevelt and Pucheng Intersection,0,48,25.0223114690134,121.526500263267,wsqqm7hv,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107450,Taipei,0813,0,TPE3942,3942,,TPE22167,22167,龍門國中(和平),Longmen Jr. High School(Heping),0,36,25.0255275256686,121.539154243763,wsqqmey0,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10261,Taipei,0913,1,TPE5988,5988,,TPE15937,15937,葫蘆寺,Hulu Temple,0,23,25.08602215,121.5096458,wsqqtnb8,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159203,Taipei,0303,0,TPE6995,6995,,TPE12500,12500,捷運大安站(復興),MRT Daan Sta.(Fuxing),-1,11,25.0341,121.54387,wsqqmv3d,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE483,483,,TPE36385,36385,榮總,Veterans General Hospital,0,33,25.1185668257628,121.51968525315,wsqqvhxy,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,0,TPE50021,50021,,TPE21726,21726,南港水廠,Nangang Water Plant,-1,8,25.0493790135067,121.615949245107,wsqqx2n5,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104150,Taipei,0301,0,TPE3487,3487,,TPE35819,35819,捷運蘆洲站,MRT  Luzhou Sta.,-1,8,25.09079,121.465126,wsqqsp8h,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,0,TPE16022,16022,,TPE36869,36869,南京林森路口,Nanjing &amp;amp; Linsen Intersection,0,33,25.052069472359,121.525060474751,wsqqt2ef,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,0,TPE2234,2234,,TPE36060,36060,正義郵局,Zhengyi Post Office,0,40,25.0416069783946,121.53843988618,wsqqmwtt,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104620,Taipei,0301,1,TPE1089,1089,,TPE21948,21948,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),0,44,25.07246542,121.6075013,wsqqxhrc,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,1,TPE1165604546,1165604546,,TPE191769,191769,中信國小,Zhongxin Elementary School,0,46,25.055363,121.447835,wsqqe95w,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,0,TPE1083,1083,,TPE21880,21880,基湖站,Jihu Stop,0,34,25.07973077,121.5646071,wsqqwm8s,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,1,TPE1165603230,1165603230,,TPE180607,180607,仁愛新生路口,Renai and Xinsheng Intersection,0,11,25.03824508,121.5331329,wsqqmw1d,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10231,Taipei,0913,1,TPE1081,1081,,TPE10109,10109,國防醫學院(網球中心),National Defense Medical Center(Taipei Tennis Center),0,21,25.06819281,121.5957666,wsqqwgx2,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104810,Taipei,0301,1,TPE1738,1738,,TPE37033,37033,大理服飾,Dali Garments,0,8,25.034146,121.498448,wsqqkv26,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10741,Taipei,0813,1,TPE50669,50669,,TPE14751,14751,萬壽橋頭(新光),Wanshou Qiaotou(Xinguang),-1,19,24.9928588203687,121.573803212774,wsqqnmz3,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,0,TPE899,899,,TPE20807,20807,福音,Fuyin,0,18,25.1143365915433,121.55056001317,wsqqvgym,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE3749,3749,,TPE36461,36461,陸光國宅一,Luguan Public Housing Complex 1,-1,19,25.08875,121.43068,wsqqepr0,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,0,TPE50672,50672,,TPE56988,56988,捷運動物園站,MRT Taipei Zoo Sta.,0,29,24.998553,121.579926,wsqqnwgg,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104820,Taipei,0301,1,TPE1001169,1001169,,TPE37107,37107,中華路北站,Zhonghua Rd. N. Stop,0,4,25.0445846194834,121.508765096201,wsqqkzpz,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107340,Taipei,0813,0,TPE3992,3992,,TPE37818,37818,國泰新村(興隆),Guotai New Village,-1,5,24.98292781,121.562389,wsqqnhp0,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,0,TPE30001,30001,,TPE20937,20937,捷運輔大站,MRT Fu Jen University Station,-1,16,25.032612,121.435466,wsqq7m49,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159401,Taipei,0813,0,TPE2452,2452,,TPE22152,22152,海巡署,Coast Guard Administration,-1,33,24.99385696,121.5594086,wsqqnjuz,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157609,Taipei,0303,1,TPE14424,14424,,TPE125818,125818,中山樓,ZhongshanHall,0,3,25.1512511496189,121.549653833274,wsqrjftu,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10291,Taipei,0913,0,TPE1000074,1000074,,TPE13333,13333,民生社區活動中心,Minsheng Activity Center,0,12,25.058808540179,121.561144568697,wsqqw1y4,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,0,TPE50688,50688,,TPE21229,21229,行政院,Executive Yuan,0,36,25.046484462941,121.519759690546,wsqqmpxf,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,0,TPE1001455,1001455,,TPE148704,148704,政大和墅社區,National Chengchi U. Heshu Community,0,13,24.98528376,121.5818292,wsqqnsmj,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,0,TPE72460,72460,,TPE198801,198801,內南里,Neinan Village,0,5,24.982892,121.504014,wsqqhgux,3,中和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE10479,10479,,TPE36367,36367,碧華寺,Bihua Temple,0,14,25.0833122,121.4875434,wsqqsw28,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
